"site" "date" "period" "season" "Albulichthys.albuloides" "Amblyrhynchichthys.truncatus" "Anabas.testudineus" "Barbonymus.altus" "Barbonymus.gonionotus" "Belodontichthys.truncatus" "Boesemania.microlepis" "Channa.micropeltes" "Channa.striata" "Chitala.ornata" "Cirrhinus.microlepis" "Clarias.batrachus" "Clarias.macrocephalus" "Clarias.meladerma" "Coilia.macrognathos" "Cosmochilus.harmandi" "Cyclocheilichthys.armatus" "Cyclocheilichthys.enoplos" "Cyclocheilichthys.repasson" "Cyclocheilos.furcatus" "Cynoglossus.microlepis" "Gyrinocheilus.pennocki" "Hampala.dispar" "Hampala.macrolepidota" "Hemibagrus.spilopterus" "Henicorhynchus.lobatus" "Henicorhynchus.siamensis" "Hypsibarbus.lagleri" "Labeo.chrysophekadion" "Labeo.dyocheilus" "Labiobarbus.leptocheilus" "Labiobarbus.lineatus" "Labiobarbus.siamensis" "Leptobarbus.hoevenii" "Luciosoma.bleekeri" "Lycothrissa.crocodilus" "Macrognathus.siamensis" "Mystus.albolineatus" "Mystus.atrifasciatus" "Mystus.bocourti" "Mystus.mysticetus" "Mystus.singaringan" "Notopterus.notopterus" "Ompok.bimaculatus" "Osteochilus.melanopleurus" "Osteochilus.schlegeli" "Osteochilus.vittatus" "Oxyeleotris.marmorata" "Pangasianodon.hypophthalmus" "Pangasius.djambal" "Pangasius.larnaudii" "Pangasius.macronema" "Pangasius.spp" "Pao.leiurus" "Parachela.siamensis" "Paralaubuca.typus" "Parambassis.wolffii" "Phalacronotus.apogon" "Phalacronotus.bleekeri" "Phalacronotus.micronemus" "Polynemus.dubius" "Poropuntius.deauratus" "Pristolepis.fasciata" "Probarbus.jullieni" "Probarbus.labeamajor" "Puntioplites.proctozysron" "Puntius.brevis" "Rasbora.tornieri" "Syncrossus.helodes" "Systomus.rubripinnis" "Thynnichthys.thynnoides" "Toxotes.microlepis" "Trichopodus.microlepis" "Trichopodus.pectoralis" "Trichopodus.trichopterus" "Wallago.attu" "Xenentodon.cancila" "Yasuhikotakia.modesta"
"609" "kt" "2015-10-11" "Hig" "wet" 0 0 154.699120228571 0 16.2106544428571 0 0 0 0 0.428571428571429 0 0 0 0 0 0 0 0 55.8693699714286 4.71428571428571 0 0 0 0 0 129.202963014286 377.839179628571 6.42857142857143 0 0 0 64.3656853385714 0 0 0 0 0 30.6122456571429 0 29.8136652142857 0 15.88697037 11.4285714285714 21.9836446714286 0 0 178.553240028571 0 0 0 0 0 0 0 0 0 0 13.8798702057143 0 0 0 0 40.51110188 0 0 11.5384619614286 0 0 0 0 40.2432142657143 0 0 0 217.969437985714 0 0 5.84415561142857
"610" "kt" "2015-10-18" "Hig" "wet" 0 0 18.16939848 0 0 0 0 0 0 0 0 0 0 0 0 0 119.69945255 0 66.088349975 0 0 0 0 0 0 54.1666681 477.359922975 0 0 0 0 19.1256826125 0 0 0 0 0 135.3344707475 0 2.7227723025 44.211409125 0 0 0 0 0 89.133986575 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 95.420168825 0 0 0 0 0 0 0 0 0 0 0 32.14285715
"611" "kt" "2015-10-25" "Hig" "wet" 0 0 106.990208722857 0 9.69696983714286 0 0 0 0 0 0 0 0 0 0 0 0 0 47.7731090142857 0 0 0 0 0 0 370.837794614286 677.1785506 0 0 0 0 46.5853268 0 0 0 0 10.0732604428571 46.3597014457143 0 35.0202421285714 36.92423986 38.9798220771429 0 0 0 0 117.039348274286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 120.690912728571 0 0 12.1621620057143
"612" "kt" "2015-11-01" "Hig" "wet" 0 0 97.3358888533333 0 0 0 0 0 0 0 0 0 0 0 0 0 138.095244366667 0 0 0 0 0 0 0 0 574.5176131 195.2381041 0 37.7952761666667 0 0 8.39895025666667 0 0 0 0 0 0 0 0 63.8716362333333 0 0 60.45149086 0 0 152.3809593 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 184.782609333333 0 0 0
"613" "kt" "2015-11-08" "Hig" "wet" 0 70.505878 108.796363722857 0 0 0 0 0 9.00632112142857 0 0 0 0 0 0 0 142.510564484286 30.5555548771429 19.6261672571429 0 0 0 0 0 0 239.554922876286 116.218219614286 0 80.4507220771429 60.7142846142857 0 11.0808765628571 188.673297642857 0 0 12.3626378157143 47.3867588428571 40.7407391285714 0 32.5714285714286 186.322645090429 138.221841471429 0 0 16.666666 0 164.257031191429 0 0 0 0 80.6028822 0 0 0 0 0 0 0 0 0 0 9.28930860285714 0 0 4.80769248428571 82.5688048142857 0 0 0 102.151244305714 0.934579393428571 0 0 510.0766443 0 0 76.6958014571428
"614" "kt" "2015-11-15" "Hig" "wet" 0 0 24.7259973228571 0 0 0 0 0 0 0 0 0 0 0 0 0 97.2219538014286 0 3.78787863714286 0 0 0 0 0 0 279.106189761429 169.643207734286 0 56.2160459085714 0 0 120.616458858571 0 92.9438752 0 0 0 97.6696086571429 0 0 61.3002433285714 25.3532174857143 0 0 0 0 271.734065642857 0 0 0 0 92.5143130714286 0 0 0 0 0 0 0 0 0 0 9.21398853142857 0 0 0 0 0 6.06826804142857 0 42.9835652885714 0.632111254285714 0 0 462.107600171429 0 0 78.1710283428571
"615" "kt" "2015-11-22" "Hig" "wet" 0 21.4285719142857 47.9793787971429 0 0 0 0 0 82.7379108571429 0 0 0 0 0 0 51.0989029714286 0 39.2632516428571 8.24557111571429 0 0 0 0 0 0 182.666390364286 261.05054967 0 36.0319902457143 44.2857142857143 0 174.696301978571 21.4285722142857 7.23327286 0 0 0 148.830503457143 0 50.1428571428571 24.4285714285714 40.5271956142857 0 36 0 0 239.742759971429 50 0 0 0 44.4824647857143 0 0 0 0 0 0 0 0 0 0 7.69980096285714 0 0 88.3293425857143 0 0 0 0 44.6428581428571 0 0 0 261.604768157143 0 1.75644024 0
"617" "kt" "2015-12-06" "Rec" "dry" 0 47.62963085 218.948780166667 0 0.461360998166667 2.75225222333333 0 0 0 0 0 0 0 0 0 14.9009996183333 76.7572728833333 150.699248081667 90.2684518166667 0 0 5.33333333333333 7.461685894 0 0 515.257296866667 343.74297359 0 47.8434546833333 76.9807482516667 0 21.4285714333333 103.203792833333 0.517241362333333 0 16.5119047618333 0 21.25 0 61.6477276 82.865126071 0 0 61.6197201666667 9.60502791733333 0 267.967615211667 10.5134099816667 0 5.555555625 0.517241362333333 0 0 0 0 0 0 0 0 0 0 0 57.09321486 0 0 24.6478880666667 0 25.2359571833333 0 0 171.524995266667 0.5442176765 0 0.5442176765 36.49769955 0 0 18.5747128833333
"618" "kt" "2015-12-13" "Rec" "dry" 0 22.8571428571429 113.070064085714 0 0 0 0 0 4.13604211857143 0 4.85714285714286 0 2.41071425 0 0 20.82365059 95.4535973714286 84.8955758342857 0 0 0 0 6.90131147142857 2.41071425 0 223.125884442857 158.891712242857 0 81.8419164928571 40.5797102857143 0 98.9851491428571 29.7029705714286 1.40977445371429 0 0 0 13.9285714285714 0 51.0260687285714 7.24637683714286 0 0 0 17.7228780571429 0 147.779909371429 0 0 0 0 0 0 0 0 33.3951770857143 35.3164032171429 0 0 0 0 0 0 0 0 83.6971845128571 0 30.6667373214286 0 0 192.425904685714 2.50306889314286 0 14.3792271714286 71.5269152285714 0 0 92.7572332857143
"619" "kt" "2015-12-20" "Rec" "dry" 0 2.41448679142857 92.1516389885714 0.219780214428571 10.2771638028571 0.560224100142857 0.879120857571429 0 0.361010832857143 0 11.5714285714286 0 3.90032511514286 0 0 53.2862204528571 132.363378330857 65.8033636551429 186.546390228571 0 0 0 11.075517363 8.78501764471429 6.58101629 102.244899014286 380.551269185714 0 7.92458577 65.1520378571429 0 103.857142857143 149.615589628571 0 0 0 0 0 0 10.0446430814286 67.3034561142857 25.2857142857143 1.12044820028571 0.361010832857143 7.08467984285714 0 144.892858042857 0 0 0 0 0 0 0 0 48.9203745285714 0 0 0 2.8011205 0 0 18.94591389 0 2.41448679142857 123.90530097 0 46.4516143285714 0 4.48179280142857 0 0 0 0.603621698 121.4439328 0 0 39.7959196142857
"621" "ps" "2012-01-01" "Rec" "wet" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 74 0 0 0 0 0 0 0 0 0 1097.6 0 0 50 0 1075.2 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 593.6 0 0 0 0 0 0 0 0 0 15 109 0 0 0 0 0 0 0 0 0 0 0 0
"622" "ps" "2012-01-08" "Rec" "wet" 0 0 0 0 14 0 7 0 0 0 3.57142857142857 0 0 0 0 9.57142857142857 0 0 0 0 0 0 0 0 1.42857142857143 804.342857142857 0 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 2.14285714285714 0 0 0 452.542857142857 2.42857142857143 2.28571428571429 0 3.57142857142857 0 0 0 854.561904771429 0 0 0 0 4.28571428571429 0 0 0 0 0 82.2857142857143 0 0 0 0 0 0 0 0 0 0 0 0
"623" "ps" "2012-01-15" "Rec" "wet" 0 0 0 0 8.81428571428571 0 2.54636591485714 0 0 0 31.0100250628571 0 0 0 0 3.57142857142857 0 0 0 0 0 0 1.14285714285714 0 3.3 796.782716585714 0 0 14.903508772 0 186.854413014286 0 0 0 0 0 0 0 0 0 0 0 1.71428571428571 0.857142857142857 0 0 263.451787542857 2.42857142857143 2.42857142857143 0 2.92857142857143 0 0 0 654.0296274 0 0 0 0 0 0 0 0 0 0 27.8345864657143 0 0 49.2819871885714 0 0 0 0 0 0 0 0 0
"624" "ps" "2012-01-22" "Rec" "wet" 0 0 0 0 4 0 1.21428571428571 0 0 0 29.7371877971429 0 0 0 0 2.06896551714286 0 0 0 0 0 0 0 0.571428571428571 0 619.630049257143 0 0 23.9056528471429 0 210.696223328571 0 0 2 0 0 0 0 0 0 0 0 15.6666666671429 0 0 0 387.494170771429 0 0.571428571428571 0 3.89610389571429 0 0 0 580.844499185714 0 0 0 0 0 0 0 3.33333333285714 0 0 44.2110660657143 0 0 0 0 0 0 0 0 0 0 0 0
"625" "ps" "2012-01-29" "Rec" "wet" 0 0 0 0 16.5291578714286 0 2.14285714285714 0 0 0 35.2228243028571 0 0 0 0 13.0261904757143 0 0 0 0 0 0 0 0 0 796.595918314286 0 0 19.1666666671429 0 593.3047619 0 0 0 0 0 0 0 0 0 0 0 15.8857142857143 0 7.34693877571429 0 444.995918385714 0 0 0 0 0 0 0 640.755102014286 0 0 0 0 0 0 0 3.57142857142857 0 0 34.9887285957143 0 0 0 0 0 0 0 0 0 0 0 0
"626" "ps" "2012-02-05" "Rec" "wet" 0 27.6497695857143 0 0 35.1996701714286 0 0 0 0 0 8.28965517285714 0 0 0 0 9.03949579857143 0 15.6682027714286 0 0 0 0 0 0 0 453.092662185714 0 0 17.49107505 0 354.022778142857 0 0 7.98029556714286 0 0 0 0 0 0 0 0 14.0259740257143 11.7192118228571 9.10793650857143 0 92.4571428571429 0 26.4954570328571 0 32.9103277685714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31.1882941685714 0 76.6130298285714 148.813997071429 0 0 0 0 0 0 0 0 0
"627" "ps" "2012-02-12" "Rec" "wet" 32.3502304142857 132.396313357143 0 0 49.7505725585714 0 25.6668969328571 1.34453781514286 0 0 0 0 0 0 0 3.20197044285714 0 30.5990783428571 0 0 0 0 0 5.24590164 4.71428571428571 515.570774057143 0 0 32.8348079357143 0 467.0515105 0 0 3.36134453714286 0 0 0 0 0 0 0 11.9047619042857 10.4897959185714 0 2.28571428571429 0 159.054520371429 0 4.10924369714286 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2528138528571 0 0 53.8530449285714 0 28.5093167714286 149.727509528571 0 0 0 0 0 0 0 0 0
"628" "ps" "2012-02-19" "Rec" "dry" 0 0 14.8661917571429 0 30.5086489014286 0 8.35714285714286 0 0 0 0 0 4.04761904714286 0 0 0 0 0 0 0 0 0 0 3.57142857142857 0 556.1286004 0 0 43.3562933614286 0 361.092436971429 0 0 0 0 0 0 0 0 0 0 243.461895085714 13.7857142857143 15.0839599 24.2454418 0 412.548015057143 0 0 0 0 0 0 0 0 0 9.41470928 0 0 0 0 0 13.5125313285714 0 0 45.5967380214286 0 0 0 0 0 0 0 0 0 0 0 0
"629" "ps" "2012-02-26" "Rec" "dry" 0 0 13.9534883714286 0 45.0675536271429 0 6.89523809571429 0 0 0 0 0 6.40394088714286 0 0 0 0 26.2103069342857 0 0 0 0 0 0 8.98095238142857 627.835455057143 0 0 10.0952380957143 0 545.038356828571 0 0 0 0 0 0 0 0 0 0 116.278444271429 26.8543358157143 0 13.4481033085714 0 537.8783308 5.55444555428571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 59.9971600557143 0 0 257.627978657143 0 0 0 0 3.98671096285714 0 0 0 0
"630" "ps" "2012-03-04" "Rec" "dry" 0 0 9.38008658 0 75.0312407744286 0 5.14285714285714 0 0 0 0 0 15.0236376365714 0 0 0 148.571428571429 0 0 0 0 0 0 0 0 720.762922185714 0 0 14.3757763971429 0 666.580015 0 0 0 0 2.22222222285714 0 0 0 0 0 319.868329828571 19.1595683728571 2.85714285714286 37.0879120857143 0 618.780874914286 0 12.8454354457143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.62109474 0 0 324.302840014286 0 0 0 0 0 0 0 0 0
"631" "ps" "2012-03-11" "Rec" "dry" 7.96332046285714 0 10.0166220328571 0 11.7985898971429 0 0 0 0 0 6.41925301528571 0 9.03969150714286 0 0 0 139.007525457143 138.142819365714 0 0 0 0 0 0 0 143.3185448 0 0 5.33518017428571 0 343.000086897143 0 0 0 0 2.20779220714286 0 0 0 0 0 74.6720019142857 19.5118968885714 0 0 0 411.225453557143 0 13.7498509328571 0 0 0 0 0 0 0 44.9750969785714 0 0 0 0 0 3.81343502428571 0 0 11.6231950642857 174.718614728571 108.933701425714 18.2370820714286 0 0 0 108.225108228571 2.42130750571429 111.038961042857 0 0 0
"632" "ps" "2012-03-18" "Rec" "dry" 0 0 13.1974150314286 0 19.9916883885714 0 0 0 0 0 4.28571428571429 0 6.38206133485714 0 0 0 0 80.8158501085714 0 0 0 0 0 0 0 36.2585034 0 0 13.4757946114286 0 435.946178871429 0 0 6.30237686857143 0 0 0 0 0 0 0 107.191811068571 27.5500914524286 1.46270112142857 0 0 363.637897042857 0 16.9627542271429 0 0 0 0 0 0 0 85.6476927485714 0 0 0 29.1131053471429 0 21.77235408 0 0 201.590523148571 44.1337386 78.9897235571429 93.7331857957143 0 0 0 73.556231 5.04529411571429 0 0 0 4.51127819571429
"633" "ps" "2012-03-25" "Rec" "dry" 28.2597402571429 37.0909090857143 14.8468339571429 0 20.9722010471429 0 8.57142857142857 0 0 0 0 0 5.41107041142857 0 0 0 0 88.35189865 0 0 0 0 0 0 0 49.5831787242857 31.7922077857143 0 11.2716112714286 0 357.373284328571 0 0 0 0 0 0 0 0 0 0 92.4662439285714 24.8514061957143 1.90023753 0 0 283.124643728571 0 16.80907898 0 6.71912833 26.4935065 0 0 0 0 166.337307924286 0 0 0 32.28990365 0 4.65517241428571 0 0 127.208411397143 0 0 13.4238875871429 0 0 0 0 9.53185400571429 0 0 0 0
"634" "ps" "2012-04-01" "Low" "dry" 44.4133885428571 282.440132642857 23.7095536914286 0 12.6810005128571 0 0 1.86335403714286 1.45772594714286 0 7.06876729971429 0 7.04755955957143 0 0 0 0 144.265475772857 0 0 0 0 0 0 0 0 213.786277392857 0 2.36024844714286 0 0 0 0 0 0 66.1484744214286 0 0 0 0 0 0 17.2443580614286 1.78253119428571 0 0 0 4.04761904714286 6.06918239 0 4.65838509285714 0 0 1.06698280971429 0 0 185.159211514286 0 0 0 0 0 0 0 0 298.639685142857 0 0 0 0 0 1.42005112185714 13.6054421771429 10.2027073457143 0 0 0 0
"635" "ps" "2012-04-08" "Low" "dry" 106.422861741429 299.6534349 14.1212848657143 3.98230088428571 16.8640953562857 0 0 0 5.83795639857143 0 1.83150183142857 0 8.10810986642857 0 0 0 0 6.34513634571429 0 0 0 0 0 0 0 0 159.868452842857 0 5.39682539714286 0 0 0 0 0 0 87.24368371 0 0 0 0 0 0 16.9011212571429 0 0 0 0 1.354679803 1.50793650857143 0 0 68.5459529857143 0 0 0 0 263.502022047143 0 0 0 16.2637362571429 0 3.09214595 0 0 259.14072808 0 0 0 0 23.9858906571429 0 6.68693009142857 16.9039692885714 0 0 0 0
"636" "ps" "2012-04-15" "Low" "dry" 100.854132164 199.31598486 9.20411985 0 20.555638638 0 0 0 10.4423053128 0 2.60038241 0 5.619422572 0 0 0 0 25.113553114 0 0 0 0 0 0 0 0 171.29509158 0 0 0 0 0 0 0 0 86.227158464 0 0 0 0 0 0 5.0248103578 0 0 0 0 1.6252390058 6.341463414 0 0 22.58064516 0 0 0 0 166.34719107 0 0 0 5.905511812 0 0 0 0 283.486196932 0 0 0 0 30.8993229 0 0 12.243204708 0 0 0 0
"637" "ps" "2012-04-22" "Low" "dry" 124.1587858 215.5340235 0 0 14.2666652214286 0 0 0 2.06314473285714 2.93040293 10.7500951991429 0 5.49982615714286 0 0 0 0 96.1514232057143 0 0 0 0 0 0 0 0 225.524039342857 0 2.92740046857143 0 0 0 0 0 0 141.916644414286 0 0 0 0 0 0 19.8685459428571 1.71928727714286 5.29243526285714 0 0 0 6.56077889 0 11.8852660514286 0 0 1.46103896142857 0 0 167.543081314286 0 0 0 0 0 2.93040293 0 0 207.882434884286 0 0 0 0 117.857514307143 0 0 4.76190476142857 0 0 0 0
"638" "ps" "2012-04-29" "Low" "dry" 173.877392528571 285.229379128571 8.72087132714286 0 31.24060945 0 0 0 2.40562546285714 0 8.28185801642857 0 0 0 0 3.75939849571429 0 123.501096655714 0 0 0 0 0 0 0 0 294.2676306 0 0 0 0 0 0 15.9491193742857 0 156.111220628571 0 0 0 0 0 11.7416829742857 20.2189519842857 0 9.02255639142857 0 0 3.39010721057143 0 0 0 22.5563909714286 0 0 0 0 205.109751752857 0 0 0 0 0 0 0 0 293.502612 0 0 0 0 122.887416594286 0 0 9.63174273857143 52.8571428571429 0 11.7416829742857 0
"639" "ps" "2012-05-06" "Low" "dry" 127.199471471429 289.210582414286 6.18556701 16.0405271214286 12.4465596514286 0 0 0 0 0 2.35997482714286 0 0 0 0 3.08676830428571 0 50.3486092957143 0 0 0 0 0 3.87728213857143 3.98944591 0 269.999959242857 0 2.06185567 0 0 0 0 0 0 168.738161215714 0 0 0 0 0 0 5.10661784571429 0 0 0 0 0 0 0 0 93.4900542428571 0 10.4634842088571 0 0 215.651642057143 0 0 0 0 0 0 0 0 326.892518578571 0 0 0 0 177.157875785714 0 0 0 0 0 0 0
"640" "ps" "2012-05-13" "Low" "dry" 125.99930367 310.3926391 0 0 36.7530372428571 0 0 0 0 0 8.17844402285714 0 4.75620952285714 0 0 1.11957008514286 0 148.81930095 0 0 0 0 0 1.34348410214286 0 0 287.583617114286 0 0 0 0 0 0 0 0 131.832702305714 0 0 0 0 0 0 14.5622375614286 0 7.74030291428571 0 0 0 0 0 5.86667301142857 34.1456582571429 0 4.01507297857143 0 0 351.616609685714 0 0 6.36037098714286 0 0 0 0 0 344.317145885714 0 0 0 0 156.074034234286 0 0 0 0 0 0 0
"641" "ps" "2012-05-20" "Low" "dry" 1.95758564428571 155.725699452857 2.55863539428571 0.940070505285714 13.0744636914286 0 1.31439192771429 0 3.77457405 0 6.46869984 0 2.13219616142857 0 0 5.30538608428571 0 176.400051552857 0 0 0 0 0 0 0 0 273.328604928571 0 0 0 0 0 0 0.931677018571429 0 0 0 0 0 0 0 0 4.19397116714286 21.2795568185714 44.9146698685714 0 8.54700854714286 1.39599813871429 9.24308621571429 0 5.55753093571429 0 0 11.1537436384286 0 0 263.603026305714 0 0 0 0 0 0 0 0 320.6187598 0 0 0 0 38.3811279428571 0 0 0 0 0 0 0
"642" "ps" "2012-05-27" "Low" "dry" 0 40.8897671714286 20.4399608228571 0 8.91905179714286 0 0 0 6.45536206714286 0 1.48561920571429 0 3.06251125857143 0 0 2.13163799571429 88.3601277571429 182.19212303 0 0 0 0 0 0 8.23564894 0 44.4395882214286 0 0 0 0 0 0 10.8940429857143 0 0 0 0 96.5633196271429 0 0 0 40.6517708357143 13.0606393242857 8.51411362285714 0 136.988867857143 0 89.6750441757143 0 3.16832469885714 0 0 3.55272999285714 0 0 22.5164250942857 0 0 0 0 0 38.4052300657143 0 0 71.4723105028571 0 0 0 0 4.19580419571429 0 439.630682342857 10.3224882314286 0 0 0 0
"644" "ps" "2012-06-10" "Low" "dry" 0 47.6038531428571 30.4259232071429 0 5.56759865 0 13.3457611935714 0 5.69122733428571 0 1.60153747571429 0 2.79503105571429 0 0 0 13.97515528 134.146867755714 0 0 0 0 0 0 4.09928964128571 0 58.4632558285714 0 1.20809423128571 0 6.52173913 0 0 1.54753394171429 3.99385560714286 0 0 0 68.5970037671429 8.02005012571429 0 0 20.0141773557143 2.07540643428571 8.42800888428572 0 49.6658433914286 0 33.3300463842857 0 4.32541105857143 0 0 0 0 0 41.9962025585714 0 0 0 14.8900620342857 0 49.4172450014286 0 0 40.86011184 0 0 1.85676392571429 0 2.59303721428571 0 173.189170802857 4.79419003857143 0 0 0 0
"645" "ps" "2012-06-17" "Ris" "dry" 0 0 19.9299706585714 0 9.61944679857143 0 1.64835164857143 0 2.95432458714286 0 0 0 11.1872422185714 0 0 3.33889816428571 49.3292806057143 95.4694245928571 0 0 0 0 0 0 9.61273185857143 0 15.47132398 0 1.21580547114286 0 9.97696279571429 0 0 0 0 0 0 0 65.7286423085714 9.19681177142857 0 0 25.2725971828571 0 0 0 86.05495159 4.37825344714286 57.6799396985714 0 1.44665461142857 0 0 0 0 0 1.92076830714286 0 0 0 0 0 29.8723722575714 0 0 29.5075181685714 0 0 0 0 0 0 219.336788528571 14.5665793228571 0 0 0 0
"646" "ps" "2012-06-24" "Ris" "dry" 0 0 10.945765754 0 8.51311067714286 0 16.3817302828571 0 11.4278970457143 0 1.32438636771429 0 3.42286665142857 0 0 0 0 71.44956391 0 0 0 0 0 5.39932508428571 2.2819111 0 83.41282689 0 9.36610638585714 0 0 0 0 0 0 0 0 0 38.4670954085714 28.0316013957143 0 0 34.6616753685714 4.67780902257143 0 0 16.351038207 1.68480168428571 25.0449708728571 0 0 0 0 2.98273155428571 0 0 59.3781536785714 0 0 0 7.71404900714286 0 11.9937924785714 0 0 185.146840128571 0 0 0 0 36.00503081 2.54826254857143 88.8570949714286 6.19822602428571 0 0 0 0
"647" "ps" "2012-07-01" "Ris" "dry" 6.18913647042857 12.9488859757143 16.0164203642857 0 3.23129251714286 0 25.5957718814286 0 0 0 0 0 0 0 0 0 0 92.7442530042857 0 0 0 0 0 0 9.518278896 0 17.7415669671429 0 0 0 6.18973301428571 0 0 0 0 0 0 0 0 66.27539364 0 0 37.9748458871429 0 0.672268907571429 0 36.3891684814286 0 0 0 0 0 0 5.88958279142857 0 0 95.8757327557143 0 0 0 6.46317980714286 0 16.41841261 0 0 166.933654224286 0 0 4.15528677428571 0 0.574300071857143 0 0 7.00367211571429 0 0 0 0
"648" "ps" "2012-07-08" "Ris" "dry" 14.748247121 52.2827063985714 15.7023092185714 0 3.11355311285714 0 23.8697291328571 0 9.45273631857143 0 7.78388278428571 0 4.87664945428571 0 0 0 0 93.0741407385714 0 0 0 0 0 0 7.57788380571429 0 14.7811231457143 0 0 0 3.50140056 0 0 0 13.4452589285714 0 0 0 0 100.366248411429 0 0 42.5548144728571 0 5.3643144 0 39.9253799842857 0 0 0 12.4378938685714 0 0 0 0 0 88.8035821971429 0 0 9.65794768571429 0 0 83.7310930442857 0 0 190.882751711429 0 0 2.10084033571429 0 0.660611065285714 0 14.0109890114286 14.8184730942857 0 0 0 0
"649" "ps" "2012-07-15" "Ris" "dry" 4.86380405357143 105.622470164286 14.0403645714286 0 8.69071286571429 0 17.1225455884286 0 0 0 0 0 1.36005211557143 0 0 0 0 75.39136177 0 0 0 0 0 9.99259807571429 10.8354719128571 0 4.20397041714286 0 0 0 5.60529388857143 0 0 0 6.65754985 9.32642487 0 0 0 124.676000457143 0 0 32.3193514142857 0 0 0 36.9841042414286 0 0 0 0 0 0 17.95176029 0 0 105.175181088571 0 0 0 15.5033290614286 0 48.4544580985714 0.700661736142857 0 235.7420274 0 0 4.13080895 0 0 0 16.2748643714286 19.93156602 0 0 0 0
"650" "ps" "2012-07-22" "Ris" "wet" 15.5406233634286 23.9380794628571 15.5494694328571 0 29.4373848257143 0 10.2851100857143 0 3.81209087428571 0 0 1.575497573 17.6785065 0 0 0 0 61.14438683 0 0 0 0 0 0 0 0 8.13355941142857 0 10.1371569428571 0 2.50871080142857 0 0 6.45962732857143 2.27613057857143 0 0 0 0 60.6894045657143 0 0 44.6613668757143 0 0 0 29.86125957 10.9799519482857 0 0 0 0 0 0 0 0 43.8141664814286 0 0 0 22.6876692457143 0 41.02705955 0 0 108.40984306 0 0 1.60427807428571 0 0 0 5.92991913714286 0 0 0 0 0
"651" "ps" "2012-07-29" "Ris" "wet" 9.31479691142857 104.04234705 17.33302412 0 11.7179145914286 0 11.6460254124286 0 9.86933797857143 0 0 0 3.73320059714286 0 0 0 0 76.4968438514286 0 0 0 0 0 0 4.35397935357143 0 0 0 18.0071859085714 0 7.59193078142857 0 0 0 0 6.22710622714286 0 0 0 45.6587276742857 0 0 24.8802137814286 0 0 0 25.6899673085714 12.1199477907143 0 0 0 0 0 5.73770491857143 0 0 64.0380980528571 0 0 0 18.3933308071429 0 39.1890770257143 0 0 176.075121085714 0 0 0 0 0 0 0 10.4859086485714 0 0 0 0
"652" "ps" "2012-08-05" "Ris" "wet" 20.2431758827143 85.9774841914286 0 0 5.89269784571429 0 8.83426265714286 0 8.02431611 0 0 0 0 0 0 0 10.5229591842857 182.189576328571 0 0 0 0 0 0 6.20060790285714 0 17.2338310485714 0 3.60902255571429 0 13.6621276271429 0 0 0 0 0 0 0 15.3716452328571 57.1022739314286 0 0 9.41353383428571 0.621118012428571 0 0 31.2376793057143 2.05167173285714 4.57142857142857 0 0 0 0 0 0 0 51.5883284342857 0 0 0.683890577571429 2.73556231 0 20.3858915857143 0 0 176.470601691429 0 0 0.930232558142857 0 8.08621663242857 0 37.4388453985714 0 0 0 0 0
"653" "ps" "2012-08-12" "Ris" "wet" 0 22.36675685 0 0 40.2684178828571 0 2.02634245142857 0 0 0 0 0 0 0 0 0 0 87.9123800785714 0 0 0 0 0 0 3.60050629414286 77.4333133428571 20.9314009571429 0 11.1377189885714 0 16.0562640471429 0 0 0 0 0 0 24.5817195371429 34.6968929414286 4.33192144714286 0 0 15.1028200485714 7.76397515571429 0.675447484 0 16.899361717 0.819440452142857 0 0 0 0 0 3.10559006142857 22.5291325 0 78.0314140371429 0 0 0 0 0 16.9894267285714 0 0 151.852606837143 8.54553301714286 3.71057513857143 0 0 5.88670570142857 0 24.4047619 0.595238095285714 0 0 3.07271494214286 0
"654" "ps" "2012-08-19" "Ris" "wet" 3.03145130714286 124.870479128571 0 0 16.2452084742857 0 28.7141274814286 0 0 0 0 0 0 0 0 0 0 104.175516404286 0 0 9.99537916285714 0 0 0 6.65907565871429 0 0 0 2.86624203857143 0 0 0 0 0 0 9.15750915714286 0 0 0 36.79328417 0 0 33.6658945714286 7.44535729728571 3.81352541 0 0 0.630424306285714 0 0 0.270004909142857 0 0 3.13364055285714 0 0 76.7363965385714 0 0 0 29.3643931485714 0 8.28719403142857 0 0 281.68353434 0 0 0 0 6.46296066285714 0 0 0 0 0 0 0
